Order_ID,Customer_ID,Order_Date,City,Restaurant_Name,Food_Category,Item_Name,Quantity,Order_Value,Delivery_Time_Min,Payment_Method,Rating,Month,Day,Delivery_Status
1652,286,2024-02-05,Bangalore,Mcdonald'S,South Indian,Chicken Pizza,3,606.69,46,UPI,5.0,2,Monday,Late
1653,252,2024-03-25,Mangalore,Meghana Foods,South Indian,Garlic Bread,2,464.55,40,CASH,4.0,3,Monday,Normal
1654,194,2024-03-19,Hubli,Kfc,Dessert,Veg Pizza,1,521.52,23,CASH,3.0,3,Tuesday,Fast
1655,299,2024-01-04,Hubli,Empire,Fast Food,Fries,3,794.52,41,CASH,1.0,1,Thursday,Normal
1656,126,2024-02-05,Mysuru,Meghana Foods,Fast Food,Cheese Pizza,3,197.84,25,UPI,5.0,2,Monday,Fast
1657,167,2024-02-05,Hubli,Meghana Foods,North Indian,Fries,3,133.87,45,UPI,1.0,2,Monday,Normal
1658,163,2024-02-18,Hubli,Empire,North Indian,Cheese Pizza,4,188.04,58,CARD,3.0,2,Sunday,Late
1659,255,2024-03-05,Hubli,Domino'S,North Indian,Chicken Biryani,3,779.21,27,CARD,2.9847560975609757,3,Tuesday,Fast
1660,39,2024-02-05,Mysuru,Kfc,Fast Food,Chicken Biryani,4,667.13,54,UPI,2.9847560975609757,2,Monday,Late
1661,297,2024-01-13,Hubli,Kfc,Fast Food,Paneer Curry,4,410.43,37,UPI,2.9847560975609757,1,Saturday,Normal
1662,155,2024-02-05,Hubli,Mcdonald'S,Dessert,Veg Biryani,4,393.56,54,UPI,4.0,2,Monday,Late
1663,281,2024-02-05,Mangalore,Domino'S,North Indian,Garlic Bread,2,569.35,67,CARD,3.0,2,Monday,Late
1664,273,2024-02-05,Bangalore,Mcdonald'S,Biryani,Burger,4,220.47,24,CASH,4.0,2,Monday,Fast
1665,211,2024-02-05,Mysuru,Empire,Dessert,Chicken Biryani,2,294.38,53,CARD,4.0,2,Monday,Late
1666,123,2024-02-05,Mysuru,Pizza Hut,Biryani,Chicken Biryani,4,450.06,42,CARD,2.9847560975609757,2,Monday,Normal
1667,19,2024-02-05,Mysuru,Domino'S,Fast Food,Chicken Biryani,3,567.9,26,UPI,2.9847560975609757,2,Monday,Fast
1668,249,2024-02-05,Bangalore,Empire,North Indian,Chicken Biryani,1,732.39,41,CASH,2.9847560975609757,2,Monday,Normal
1669,47,2024-02-20,Bangalore,Domino'S,Fast Food,Paneer Curry,1,474.93,68,UPI,5.0,2,Tuesday,Late
1670,129,2024-02-05,Mysuru,Meghana Foods,Fast Food,Burger,3,685.99,62,CARD,2.9847560975609757,2,Monday,Late
1671,121,2024-02-05,Bangalore,Pizza Hut,Biryani,Veg Biryani,3,418.84,31,UPI,1.0,2,Monday,Normal
1672,252,2024-02-05,Bangalore,Empire,North Indian,Fries,4,584.26,32,CARD,3.0,2,Monday,Normal
1673,244,2024-02-05,Bangalore,Meghana Foods,Fast Food,Veg Pizza,2,292.03,39,CASH,2.9847560975609757,2,Monday,Normal
1674,186,2024-02-05,Mangalore,Domino'S,South Indian,Fries,1,738.66,40,CASH,3.0,2,Monday,Normal
1675,47,2024-02-05,Mysuru,Domino'S,South Indian,Burger,4,656.74,32,UPI,4.0,2,Monday,Normal
1676,242,2024-02-05,Hubli,Pizza Hut,Biryani,Chicken Biryani,1,359.26,53,UPI,2.9847560975609757,2,Monday,Late
1677,168,2024-02-28,Bangalore,Pizza Hut,Biryani,Garlic Bread,2,122.09,27,CASH,3.0,2,Wednesday,Fast
1678,295,2024-02-05,Bangalore,Domino'S,North Indian,Chicken Pizza,4,659.0,35,CARD,4.0,2,Monday,Normal
1679,69,2024-02-05,Hubli,Kfc,Biryani,Cheese Pizza,4,369.97,40,CARD,5.0,2,Monday,Normal
1680,115,2024-02-05,Mangalore,Meghana Foods,Biryani,Cheese Pizza,4,254.82,59,CARD,1.0,2,Monday,Late
1681,206,2024-02-05,Mysuru,Domino'S,Fast Food,Burger,2,764.13,22,UPI,2.9847560975609757,2,Monday,Fast
1682,270,2024-02-05,Mangalore,Pizza Hut,Biryani,Veg Biryani,2,763.32,67,CASH,3.0,2,Monday,Late
1683,254,2024-02-05,Hubli,Domino'S,North Indian,Veg Biryani,3,614.16,27,CARD,2.0,2,Monday,Fast
1684,210,2024-02-05,Mysuru,Kfc,Biryani,Paneer Curry,4,736.98,38,UPI,2.9847560975609757,2,Monday,Normal
1685,235,2024-02-05,Mangalore,Domino'S,Dessert,Fries,2,605.07,60,CARD,2.9847560975609757,2,Monday,Late
1686,132,2024-02-05,Mangalore,Pizza Hut,Fast Food,Burger,2,440.23,37,UPI,2.9847560975609757,2,Monday,Normal
1687,24,2024-02-05,Mangalore,Meghana Foods,South Indian,Chicken Biryani,4,576.46,23,UPI,1.0,2,Monday,Fast
1688,298,2024-02-05,Bangalore,Mcdonald'S,South Indian,Burger,4,209.71,35,UPI,4.0,2,Monday,Normal
1689,73,2024-02-05,Hubli,Pizza Hut,Biryani,Garlic Bread,3,628.52,42,CASH,3.0,2,Monday,Normal
1690,136,2024-02-05,Hubli,Domino'S,Dessert,Garlic Bread,2,497.86,57,CARD,1.0,2,Monday,Late
1691,97,2024-02-05,Mysuru,Domino'S,Fast Food,Garlic Bread,3,231.22,44,CARD,1.0,2,Monday,Normal
1692,254,2024-02-05,Hubli,Mcdonald'S,South Indian,Garlic Bread,4,196.49,61,CARD,1.0,2,Monday,Late
1693,179,2024-02-05,Mysuru,Domino'S,Biryani,Dosa,3,503.01,57,UPI,2.0,2,Monday,Late
1694,299,2024-01-01,Bangalore,Empire,Fast Food,Veg Biryani,4,580.3,36,UPI,3.0,1,Monday,Normal
1695,63,2024-02-05,Bangalore,Empire,Biryani,Veg Pizza,1,432.96,60,CARD,4.0,2,Monday,Late
1696,138,2024-03-17,Bangalore,Empire,Fast Food,Paneer Curry,4,340.94,61,UPI,2.0,3,Sunday,Late
1697,109,2024-01-07,Mysuru,Empire,Fast Food,Cheese Pizza,4,182.93,31,CARD,2.0,1,Sunday,Normal
1698,205,2024-02-05,Mysuru,Domino'S,South Indian,Fries,3,560.07,56,CARD,1.0,2,Monday,Late
1699,153,2024-02-05,Mysuru,Meghana Foods,Biryani,Burger,1,685.8,47,CARD,4.0,2,Monday,Late
1700,229,2024-02-05,Mysuru,Meghana Foods,North Indian,Fries,1,634.41,66,CASH,5.0,2,Monday,Late
1701,96,2024-02-25,Hubli,Pizza Hut,Fast Food,Dosa,3,781.82,58,CARD,2.9847560975609757,2,Sunday,Late
1702,80,2024-03-04,Mangalore,Pizza Hut,Dessert,Garlic Bread,4,173.84,66,CARD,3.0,3,Monday,Late
1703,77,2024-01-17,Mysuru,Domino'S,North Indian,Fries,3,506.6,50,UPI,1.0,1,Wednesday,Late
1704,263,2024-01-14,Hubli,Empire,Fast Food,Garlic Bread,3,361.71,52,UPI,5.0,1,Sunday,Late
1705,9,2024-01-15,Mangalore,Domino'S,Biryani,Fries,1,176.64,60,CASH,3.0,1,Monday,Late
1706,233,2024-02-05,Mysuru,Empire,Biryani,Veg Biryani,2,173.19,53,CASH,2.9847560975609757,2,Monday,Late
1707,55,2024-02-25,Bangalore,Pizza Hut,South Indian,Cheese Pizza,1,236.78,45,CARD,2.9847560975609757,2,Sunday,Normal
1708,208,2024-03-25,Mangalore,Kfc,North Indian,Paneer Curry,3,589.65,59,CARD,3.0,3,Monday,Late
1709,45,2024-02-05,Bangalore,Domino'S,Fast Food,Veg Pizza,2,704.13,28,CARD,2.9847560975609757,2,Monday,Fast
1710,75,2024-02-05,Hubli,Mcdonald'S,Biryani,Cheese Pizza,3,643.41,24,CARD,4.0,2,Monday,Fast
1711,12,2024-02-05,Bangalore,Mcdonald'S,South Indian,Garlic Bread,1,704.66,52,CARD,2.0,2,Monday,Late
1712,151,2024-02-05,Bangalore,Empire,Fast Food,Cheese Pizza,4,786.05,69,CARD,2.9847560975609757,2,Monday,Late
1713,297,2024-03-17,Mangalore,Kfc,Fast Food,Garlic Bread,4,450.55,52,UPI,2.9847560975609757,3,Sunday,Late
1714,250,2024-01-30,Bangalore,Mcdonald'S,Fast Food,Fries,3,496.21,32,CARD,4.0,1,Tuesday,Normal
1715,60,2024-03-04,Hubli,Mcdonald'S,South Indian,Veg Pizza,2,315.85,27,CARD,3.0,3,Monday,Fast
1716,225,2024-01-30,Mysuru,Meghana Foods,Dessert,Paneer Curry,4,209.19,33,CARD,4.0,1,Tuesday,Normal
1717,185,2024-02-05,Mysuru,Kfc,Fast Food,Garlic Bread,2,237.84,25,UPI,4.0,2,Monday,Fast
1718,52,2024-02-05,Mysuru,Domino'S,Biryani,Dosa,1,799.5,37,CASH,3.0,2,Monday,Normal
1719,82,2024-01-23,Bangalore,Pizza Hut,Dessert,Fries,1,539.94,22,UPI,2.0,1,Tuesday,Fast
1720,250,2024-02-05,Hubli,Pizza Hut,North Indian,Chicken Biryani,2,700.32,70,UPI,5.0,2,Monday,Late
1721,54,2024-02-05,Mangalore,Mcdonald'S,Fast Food,Cheese Pizza,1,680.05,17,UPI,1.0,2,Monday,Fast
1722,86,2024-02-05,Mysuru,Empire,Biryani,Chicken Biryani,4,638.14,46,UPI,2.0,2,Monday,Late
1723,187,2024-02-05,Bangalore,Domino'S,South Indian,Fries,1,286.81,66,CARD,3.0,2,Monday,Late
1724,147,2024-02-05,Bangalore,Kfc,Dessert,Fries,3,548.02,30,CARD,5.0,2,Monday,Normal
1725,216,2024-02-05,Hubli,Empire,South Indian,Garlic Bread,3,761.74,43,CARD,1.0,2,Monday,Normal
1726,265,2024-02-05,Hubli,Empire,South Indian,Chicken Pizza,4,161.8,63,UPI,2.9847560975609757,2,Monday,Late
1727,78,2024-02-05,Mangalore,Kfc,South Indian,Fries,3,610.65,35,CASH,1.0,2,Monday,Normal
1728,144,2024-03-08,Bangalore,Empire,South Indian,Veg Biryani,4,594.28,66,CARD,2.0,3,Friday,Late
1729,155,2024-02-05,Mangalore,Empire,South Indian,Chicken Pizza,3,265.34,47,UPI,3.0,2,Monday,Late
1730,267,2024-02-13,Bangalore,Pizza Hut,Fast Food,Dosa,3,284.11,64,CASH,2.9847560975609757,2,Tuesday,Late
1731,217,2024-02-05,Bangalore,Empire,Dessert,Dosa,3,204.19,63,UPI,4.0,2,Monday,Late
1732,153,2024-03-14,Bangalore,Mcdonald'S,Dessert,Veg Biryani,2,358.23,33,UPI,2.9847560975609757,3,Thursday,Normal
1733,72,2024-02-18,Mysuru,Pizza Hut,Dessert,Dosa,2,679.53,38,CARD,1.0,2,Sunday,Normal
1734,76,2024-02-05,Bangalore,Pizza Hut,Fast Food,Fries,2,443.85,43,UPI,3.0,2,Monday,Normal
1735,270,2024-02-21,Mangalore,Mcdonald'S,South Indian,Chicken Biryani,4,552.79,43,CARD,2.9847560975609757,2,Wednesday,Normal
1736,214,2024-02-05,Mangalore,Domino'S,South Indian,Garlic Bread,2,778.26,47,UPI,1.0,2,Monday,Late
1737,109,2024-02-05,Bangalore,Domino'S,North Indian,Burger,1,529.09,41,UPI,1.0,2,Monday,Normal
1738,190,2024-02-05,Bangalore,Mcdonald'S,Biryani,Cheese Pizza,3,327.35,38,CASH,3.0,2,Monday,Normal
1739,249,2024-02-05,Bangalore,Meghana Foods,South Indian,Veg Pizza,3,724.56,28,CARD,2.9847560975609757,2,Monday,Fast
1740,251,2024-02-05,Mangalore,Empire,Fast Food,Veg Pizza,4,447.2,34,UPI,4.0,2,Monday,Normal
1741,173,2024-02-05,Bangalore,Domino'S,North Indian,Garlic Bread,4,573.71,24,CASH,1.0,2,Monday,Fast
1742,210,2024-02-05,Hubli,Empire,North Indian,Veg Pizza,4,620.42,56,UPI,2.0,2,Monday,Late
1743,13,2024-03-14,Mysuru,Mcdonald'S,Fast Food,Dosa,1,250.85,54,UPI,5.0,3,Thursday,Late
1744,28,2024-03-13,Mysuru,Mcdonald'S,North Indian,Veg Pizza,1,567.61,49,CARD,1.0,3,Wednesday,Late
1745,141,2024-02-05,Mangalore,Pizza Hut,North Indian,Paneer Curry,3,393.22,17,CARD,1.0,2,Monday,Fast
1746,175,2024-02-05,Hubli,Pizza Hut,North Indian,Burger,4,294.88,22,UPI,5.0,2,Monday,Fast
1747,87,2024-02-05,Bangalore,Kfc,Fast Food,Chicken Pizza,3,767.47,58,CARD,1.0,2,Monday,Late
1748,167,2024-02-05,Bangalore,Kfc,South Indian,Cheese Pizza,3,216.87,35,CASH,4.0,2,Monday,Normal
1749,62,2024-02-05,Mysuru,Meghana Foods,North Indian,Veg Biryani,4,465.86,47,CARD,1.0,2,Monday,Late
1750,138,2024-02-05,Mangalore,Mcdonald'S,South Indian,Cheese Pizza,4,139.66,55,CARD,1.0,2,Monday,Late
1751,138,2024-03-11,Bangalore,Domino'S,North Indian,Chicken Pizza,3,506.41,43,UPI,2.9847560975609757,3,Monday,Normal
1752,257,2024-02-05,Hubli,Mcdonald'S,Biryani,Veg Biryani,4,773.72,50,CARD,1.0,2,Monday,Late
1753,1,2024-02-29,Mysuru,Domino'S,Fast Food,Veg Pizza,4,305.85,31,CARD,3.0,2,Thursday,Normal
1754,109,2024-03-15,Mysuru,Pizza Hut,Biryani,Dosa,1,324.43,40,UPI,2.0,3,Friday,Normal
1755,285,2024-02-05,Mysuru,Meghana Foods,North Indian,Burger,3,551.92,63,CARD,3.0,2,Monday,Late
1756,126,2024-02-05,Hubli,Domino'S,South Indian,Paneer Curry,3,130.79,59,CARD,2.9847560975609757,2,Monday,Late
1757,2,2024-02-05,Bangalore,Pizza Hut,Biryani,Fries,4,638.48,49,UPI,2.9847560975609757,2,Monday,Late
1758,40,2024-02-05,Mangalore,Pizza Hut,Dessert,Fries,3,382.99,68,UPI,1.0,2,Monday,Late
1759,237,2024-02-05,Mangalore,Pizza Hut,Biryani,Veg Pizza,3,582.78,60,CASH,2.0,2,Monday,Late
1760,47,2024-03-19,Mysuru,Domino'S,Biryani,Garlic Bread,3,145.02,46,UPI,2.0,3,Tuesday,Late
1761,4,2024-01-26,Hubli,Pizza Hut,Dessert,Paneer Curry,4,235.92,27,UPI,2.9847560975609757,1,Friday,Fast
1762,290,2024-02-05,Bangalore,Pizza Hut,Biryani,Chicken Biryani,2,719.08,61,CASH,2.0,2,Monday,Late
1763,12,2024-03-29,Mangalore,Meghana Foods,Dessert,Dosa,4,121.33,42,UPI,3.0,3,Friday,Normal
1764,222,2024-02-05,Bangalore,Mcdonald'S,South Indian,Garlic Bread,3,471.73,17,CARD,1.0,2,Monday,Fast
1765,143,2024-02-23,Mangalore,Empire,Fast Food,Fries,2,347.6,51,UPI,2.9847560975609757,2,Friday,Late
1766,116,2024-02-05,Bangalore,Domino'S,Biryani,Chicken Pizza,3,331.35,55,UPI,1.0,2,Monday,Late
1767,246,2024-02-05,Hubli,Kfc,Biryani,Cheese Pizza,4,282.08,36,UPI,3.0,2,Monday,Normal
1768,267,2024-02-05,Mangalore,Pizza Hut,South Indian,Paneer Curry,1,178.16,18,UPI,4.0,2,Monday,Fast
1769,161,2024-02-05,Bangalore,Pizza Hut,South Indian,Veg Pizza,3,535.3,42,UPI,1.0,2,Monday,Normal
1770,29,2024-02-05,Mysuru,Empire,South Indian,Cheese Pizza,4,278.52,53,UPI,1.0,2,Monday,Late
1771,233,2024-02-05,Hubli,Meghana Foods,North Indian,Cheese Pizza,3,562.63,58,UPI,4.0,2,Monday,Late
1772,265,2024-02-12,Mysuru,Pizza Hut,Fast Food,Veg Pizza,1,523.16,68,CARD,5.0,2,Monday,Late
1773,65,2024-03-22,Mysuru,Empire,South Indian,Garlic Bread,4,246.43,23,UPI,1.0,3,Friday,Fast
1774,66,2024-02-09,Hubli,Mcdonald'S,Dessert,Chicken Biryani,2,220.24,34,UPI,3.0,2,Friday,Normal
1775,150,2024-02-05,Mangalore,Meghana Foods,Biryani,Veg Pizza,2,464.83,68,UPI,1.0,2,Monday,Late
1776,217,2024-02-05,Mysuru,Domino'S,Fast Food,Burger,2,574.14,59,CARD,5.0,2,Monday,Late
1777,170,2024-03-15,Hubli,Meghana Foods,Dessert,Fries,3,230.35,44,UPI,4.0,3,Friday,Normal
1778,113,2024-01-01,Mysuru,Domino'S,South Indian,Paneer Curry,2,282.53,62,CASH,2.9847560975609757,1,Monday,Late
1779,193,2024-02-05,Bangalore,Pizza Hut,Dessert,Veg Pizza,1,363.36,50,UPI,2.0,2,Monday,Late
1780,149,2024-02-05,Hubli,Pizza Hut,Fast Food,Veg Biryani,2,313.19,29,CASH,2.9847560975609757,2,Monday,Fast
1781,90,2024-02-13,Mysuru,Domino'S,Biryani,Veg Pizza,2,693.16,21,UPI,2.9847560975609757,2,Tuesday,Fast
1782,71,2024-02-18,Bangalore,Empire,Biryani,Chicken Biryani,4,283.3,66,CASH,2.9847560975609757,2,Sunday,Late
1783,88,2024-03-08,Hubli,Pizza Hut,Fast Food,Chicken Pizza,2,660.53,27,UPI,4.0,3,Friday,Fast
1784,192,2024-02-10,Hubli,Domino'S,Fast Food,Paneer Curry,2,701.02,33,CARD,3.0,2,Saturday,Normal
1785,127,2024-01-07,Mysuru,Domino'S,North Indian,Paneer Curry,4,262.28,20,CARD,2.9847560975609757,1,Sunday,Fast
1786,34,2024-01-22,Hubli,Mcdonald'S,Dessert,Garlic Bread,4,241.72,60,CASH,5.0,1,Monday,Late
1787,248,2024-02-05,Mysuru,Meghana Foods,South Indian,Paneer Curry,1,260.9,27,CARD,2.0,2,Monday,Fast
1788,203,2024-02-05,Hubli,Empire,North Indian,Chicken Pizza,3,293.08,20,CARD,1.0,2,Monday,Fast
1789,152,2024-02-26,Hubli,Domino'S,North Indian,Veg Pizza,4,468.34,36,CARD,4.0,2,Monday,Normal
1790,240,2024-02-05,Hubli,Mcdonald'S,Dessert,Chicken Biryani,4,136.81,43,CARD,3.0,2,Monday,Normal
1791,39,2024-02-05,Mysuru,Mcdonald'S,North Indian,Dosa,1,654.39,29,UPI,1.0,2,Monday,Fast
1792,37,2024-02-05,Mangalore,Domino'S,Dessert,Veg Biryani,3,290.02,62,CASH,2.0,2,Monday,Late
1793,71,2024-02-05,Bangalore,Kfc,Dessert,Burger,4,763.15,67,UPI,2.9847560975609757,2,Monday,Late
1794,7,2024-03-01,Mangalore,Domino'S,South Indian,Veg Biryani,2,611.87,28,CARD,2.0,3,Friday,Fast
1795,265,2024-03-16,Mangalore,Mcdonald'S,Dessert,Cheese Pizza,3,695.15,42,CARD,2.0,3,Saturday,Normal
1796,225,2024-02-27,Bangalore,Empire,Biryani,Paneer Curry,2,327.79,62,UPI,4.0,2,Tuesday,Late
1797,182,2024-02-05,Hubli,Empire,South Indian,Dosa,3,341.73,16,UPI,1.0,2,Monday,Fast
1798,72,2024-02-05,Hubli,Empire,Biryani,Fries,1,483.45,27,CARD,1.0,2,Monday,Fast
1799,169,2024-02-05,Mysuru,Pizza Hut,Biryani,Cheese Pizza,2,141.8,59,UPI,4.0,2,Monday,Late
1800,14,2024-02-05,Bangalore,Empire,Dessert,Veg Biryani,2,317.95,48,UPI,4.0,2,Monday,Late
1801,30,2024-02-17,Bangalore,Domino'S,Dessert,Fries,4,226.78,22,CARD,5.0,2,Saturday,Fast
1802,215,2024-03-02,Bangalore,Empire,Biryani,Chicken Pizza,2,330.63,67,CARD,2.0,3,Saturday,Late
1803,295,2024-02-09,Mysuru,Mcdonald'S,South Indian,Chicken Biryani,2,125.06,24,CARD,1.0,2,Friday,Fast
1804,205,2024-02-05,Mangalore,Empire,North Indian,Garlic Bread,4,434.63,17,UPI,3.0,2,Monday,Fast
1805,234,2024-02-14,Mysuru,Empire,North Indian,Chicken Pizza,4,289.41,54,CARD,4.0,2,Wednesday,Late
1806,197,2024-02-05,Bangalore,Empire,Fast Food,Veg Biryani,2,306.17,55,UPI,3.0,2,Monday,Late
1807,35,2024-03-30,Mysuru,Mcdonald'S,South Indian,Dosa,1,796.82,19,UPI,5.0,3,Saturday,Fast
1808,167,2024-02-05,Bangalore,Kfc,Biryani,Dosa,1,434.27,19,CARD,4.0,2,Monday,Fast
1809,176,2024-02-05,Hubli,Pizza Hut,Fast Food,Chicken Biryani,1,602.19,23,CASH,2.9847560975609757,2,Monday,Fast
1810,238,2024-02-05,Bangalore,Pizza Hut,North Indian,Veg Biryani,4,215.37,67,CASH,2.0,2,Monday,Late
1811,88,2024-01-03,Bangalore,Domino'S,Dessert,Cheese Pizza,4,234.55,57,UPI,2.9847560975609757,1,Wednesday,Late
1812,140,2024-02-05,Hubli,Domino'S,Biryani,Veg Pizza,2,420.6,18,UPI,2.9847560975609757,2,Monday,Fast
1813,53,2024-02-19,Mysuru,Mcdonald'S,Fast Food,Paneer Curry,1,153.09,39,CARD,2.0,2,Monday,Normal
1814,192,2024-02-05,Bangalore,Pizza Hut,South Indian,Veg Pizza,1,349.24,27,UPI,2.0,2,Monday,Fast
1815,50,2024-02-05,Bangalore,Pizza Hut,South Indian,Dosa,1,674.62,35,UPI,2.9847560975609757,2,Monday,Normal
1816,98,2024-02-05,Mangalore,Empire,South Indian,Cheese Pizza,2,265.37,37,CASH,2.0,2,Monday,Normal
1817,8,2024-02-21,Hubli,Pizza Hut,South Indian,Veg Biryani,4,269.67,57,CASH,2.9847560975609757,2,Wednesday,Late
1818,189,2024-02-05,Mysuru,Empire,Dessert,Paneer Curry,4,788.51,21,UPI,5.0,2,Monday,Fast
1819,88,2024-02-05,Hubli,Empire,Biryani,Burger,2,552.04,59,CASH,2.9847560975609757,2,Monday,Late
1820,247,2024-02-05,Bangalore,Meghana Foods,North Indian,Garlic Bread,4,467.5,62,CARD,5.0,2,Monday,Late
1821,7,2024-02-05,Bangalore,Kfc,Biryani,Fries,2,541.44,18,CARD,3.0,2,Monday,Fast
1822,256,2024-02-05,Bangalore,Empire,Biryani,Veg Pizza,2,747.92,53,CARD,2.9847560975609757,2,Monday,Late
1823,169,2024-02-05,Hubli,Pizza Hut,North Indian,Fries,3,630.37,29,CASH,3.0,2,Monday,Fast
1824,125,2024-01-27,Bangalore,Domino'S,Biryani,Paneer Curry,4,474.6,26,CARD,2.9847560975609757,1,Saturday,Fast
1825,4,2024-02-05,Bangalore,Domino'S,Fast Food,Chicken Pizza,2,205.38,26,UPI,5.0,2,Monday,Fast
1826,105,2024-01-31,Bangalore,Empire,South Indian,Chicken Biryani,2,610.74,30,CARD,2.0,1,Wednesday,Normal
1827,128,2024-02-05,Mangalore,Domino'S,Dessert,Garlic Bread,1,766.69,38,CARD,4.0,2,Monday,Normal
1828,86,2024-02-05,Hubli,Mcdonald'S,North Indian,Fries,2,677.33,65,CARD,1.0,2,Monday,Late
1829,196,2024-02-05,Mysuru,Meghana Foods,North Indian,Chicken Pizza,2,294.96,44,CASH,4.0,2,Monday,Normal
1830,146,2024-02-18,Mangalore,Pizza Hut,Dessert,Chicken Pizza,4,253.09,27,UPI,1.0,2,Sunday,Fast
1831,257,2024-02-05,Hubli,Empire,South Indian,Burger,4,452.89,56,UPI,1.0,2,Monday,Late
1832,210,2024-02-05,Hubli,Meghana Foods,Biryani,Veg Biryani,4,770.83,64,CASH,5.0,2,Monday,Late
1833,251,2024-03-22,Hubli,Pizza Hut,South Indian,Fries,2,284.8,17,CASH,2.9847560975609757,3,Friday,Fast
1834,15,2024-03-30,Bangalore,Kfc,North Indian,Garlic Bread,2,292.92,53,UPI,2.9847560975609757,3,Saturday,Late
1835,83,2024-02-05,Bangalore,Empire,South Indian,Paneer Curry,1,472.61,27,CARD,2.0,2,Monday,Fast
1836,219,2024-02-02,Mysuru,Mcdonald'S,North Indian,Fries,3,619.07,63,UPI,1.0,2,Friday,Late
1837,294,2024-02-05,Mysuru,Domino'S,South Indian,Chicken Biryani,1,791.18,67,CARD,1.0,2,Monday,Late
1838,50,2024-01-09,Hubli,Mcdonald'S,South Indian,Chicken Biryani,4,236.03,38,CARD,2.9847560975609757,1,Tuesday,Normal
1839,69,2024-02-05,Bangalore,Mcdonald'S,Fast Food,Garlic Bread,2,246.23,18,CARD,2.0,2,Monday,Fast
1840,133,2024-02-05,Bangalore,Domino'S,Fast Food,Chicken Biryani,1,376.86,32,UPI,3.0,2,Monday,Normal
1841,16,2024-02-05,Mangalore,Mcdonald'S,Fast Food,Veg Pizza,1,300.93,15,UPI,1.0,2,Monday,Fast
1842,50,2024-01-28,Bangalore,Empire,North Indian,Dosa,3,753.85,45,CASH,5.0,1,Sunday,Normal
1843,220,2024-02-05,Hubli,Empire,Biryani,Burger,4,377.34,18,CASH,3.0,2,Monday,Fast
1844,52,2024-02-05,Hubli,Domino'S,Fast Food,Paneer Curry,1,710.92,32,CARD,3.0,2,Monday,Normal
1845,232,2024-03-20,Mangalore,Mcdonald'S,South Indian,Veg Biryani,1,790.6,67,CASH,1.0,3,Wednesday,Late
1846,185,2024-01-06,Hubli,Mcdonald'S,Biryani,Paneer Curry,4,392.11,54,UPI,3.0,1,Saturday,Late
1847,220,2024-03-01,Bangalore,Empire,Dessert,Paneer Curry,2,604.12,70,UPI,5.0,3,Friday,Late
1848,259,2024-02-05,Mangalore,Pizza Hut,Dessert,Dosa,4,234.28,43,UPI,4.0,2,Monday,Normal
1849,277,2024-02-05,Mysuru,Domino'S,Fast Food,Cheese Pizza,4,795.49,16,CARD,3.0,2,Monday,Fast
1850,197,2024-02-05,Mysuru,Mcdonald'S,Fast Food,Chicken Pizza,4,181.5,59,CASH,2.0,2,Monday,Late
1851,295,2024-02-05,Hubli,Empire,South Indian,Dosa,4,669.74,29,CASH,1.0,2,Monday,Fast
1852,149,2024-02-05,Bangalore,Empire,North Indian,Veg Biryani,1,509.53,23,CASH,4.0,2,Monday,Fast
1853,296,2024-02-05,Bangalore,Meghana Foods,North Indian,Veg Biryani,4,786.3,35,CASH,2.9847560975609757,2,Monday,Normal
1854,65,2024-03-07,Mysuru,Pizza Hut,South Indian,Veg Pizza,4,334.83,67,CASH,2.0,3,Thursday,Late
1855,256,2024-02-05,Bangalore,Meghana Foods,Dessert,Chicken Pizza,1,527.24,34,UPI,2.9847560975609757,2,Monday,Normal
1856,64,2024-02-05,Mangalore,Domino'S,South Indian,Chicken Biryani,4,159.99,66,CASH,2.0,2,Monday,Late
1857,108,2024-01-29,Bangalore,Domino'S,South Indian,Fries,3,789.38,57,CARD,1.0,1,Monday,Late
1858,281,2024-02-05,Hubli,Mcdonald'S,Dessert,Fries,4,168.84,61,CASH,3.0,2,Monday,Late
1859,100,2024-03-30,Hubli,Pizza Hut,Biryani,Burger,1,697.87,60,CASH,4.0,3,Saturday,Late
1860,84,2024-02-05,Mangalore,Mcdonald'S,Dessert,Chicken Pizza,2,268.33,62,CARD,2.9847560975609757,2,Monday,Late
1861,5,2024-02-16,Bangalore,Domino'S,South Indian,Fries,2,749.67,21,CASH,4.0,2,Friday,Fast
1862,92,2024-02-05,Mangalore,Empire,North Indian,Fries,2,546.34,40,CARD,1.0,2,Monday,Normal
1863,61,2024-02-05,Mangalore,Kfc,North Indian,Chicken Pizza,4,647.58,65,UPI,4.0,2,Monday,Late
1864,196,2024-02-05,Mangalore,Empire,Fast Food,Cheese Pizza,1,176.19,46,UPI,2.0,2,Monday,Late
1865,12,2024-03-16,Mangalore,Kfc,Fast Food,Paneer Curry,2,381.09,56,CARD,3.0,3,Saturday,Late
1866,293,2024-02-05,Hubli,Pizza Hut,North Indian,Chicken Pizza,4,672.75,16,CARD,5.0,2,Monday,Fast
1867,275,2024-02-05,Bangalore,Mcdonald'S,North Indian,Dosa,1,632.39,28,UPI,2.0,2,Monday,Fast
1868,93,2024-01-01,Mangalore,Empire,Fast Food,Veg Pizza,2,511.06,56,CARD,1.0,1,Monday,Late
1869,288,2024-02-05,Bangalore,Pizza Hut,North Indian,Chicken Biryani,3,777.07,25,CARD,2.9847560975609757,2,Monday,Fast
